MODEL,CALCERR,LIBVER,FULLID,CALCVAL,INST,CODE
NA,8e-5,ENDFB-VII.1,HEU-MET-MIXED-017-001,0.985446,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-MET-MIXED-020-001,0.9938511,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-MET-MIXED-020-002,0.9926433,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,HEU-MET-THERM-010-001,0.9985932,TEST3,MCNP6.1.1beta
Detailed Model,9e-5,ENDFB-VII.1,HEU-MET-THERM-012-001,0.999207,TEST3,MCNP6.1.1beta
Detailed Model,9e-5,ENDFB-VII.1,HEU-MET-THERM-014-001,0.9977913,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,HEU-MET-THERM-031-001,0.9985635,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-001-001,0.98802,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-001-002,0.9857628,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-001-003,0.9918612,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-001-004,0.9883071,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-001-005,0.9885843,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-001-006,0.9920295,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-001-007,0.9878715,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-001-008,0.9881982,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-001-009,0.9843768,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-001-010,0.982476,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-004-003,0.9785457,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-004-004,0.980892,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-004-005,0.979605,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-004-006,0.9762291,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-006-001,0.9723285,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-006-002,0.9766647,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-006-003,0.9883764,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-006-004,0.9906237,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-005,0.9977715,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-006,0.989109,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-007,0.9907623,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-006-008,0.971784,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-006-009,0.9763479,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-006-010,0.9881586,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-011,0.990792,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-006-012,0.9713088,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-006-013,0.974655,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-006-014,0.9891783,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-015,0.9967122,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-016,0.9887328,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-017,0.9905148,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-006-018,0.9901089,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-019,0.9971775,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-020,0.9891387,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-021,0.9909405,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-006-022,0.9884655,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-006-023,0.990495,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-024,0.997623,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-025,0.9894159,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-026,0.9911682,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-006-027,0.9730413,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-006-028,0.9755856,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-006-029,0.9913761,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-009-001,0.9919503,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-009-002,0.9923661,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-009-003,0.9920988,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-009-004,0.9864954,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-010-001,0.9912771,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-011-001,0.9947322,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-011-002,0.9908217,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,HEU-SOL-THERM-012-001,0.9909603,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,HEU-SOL-THERM-013-001,0.9885942,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-019-001,0.9874854,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-019-002,0.9891882,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-019-003,0.9848025,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-020-001,0.9806643,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-020-002,0.9863172,TEST3,MCNP6.1.1beta
NA,1.2e-4,ENDFB-VII.1,HEU-SOL-THERM-020-003,0.9950292,TEST3,MCNP6.1.1beta
NA,1.2e-4,ENDFB-VII.1,HEU-SOL-THERM-020-004,0.9947322,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-020-005,1.0042461,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-001,0.9908613,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-002,0.9903267,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-003,0.9853668,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-004,0.990792,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-025-005,0.9931284,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,HEU-SOL-THERM-025-006,0.9983259,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-007,1.0025532,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,HEU-SOL-THERM-025-008,0.9998208,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-009,0.9937719,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-010,0.9980685,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-011,0.9970686,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-012,0.9958212,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-013,1.0037115,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,HEU-SOL-THERM-025-014,0.9949896,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-015,0.9890001,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-016,0.9989991,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-017,0.9911088,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-025-018,0.9888615,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-027-001,0.9859509,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-027-002,0.9868617,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-027-003,0.9877131,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-027-004,0.988515,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-027-005,0.9865053,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-027-006,0.9815058,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-027-007,0.9878715,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-027-008,0.9904455,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-027-009,0.9879903,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-028-001,0.9865647,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-028-002,0.9871686,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-028-003,0.9882873,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,HEU-SOL-THERM-028-004,0.9889407,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-028-005,0.9837531,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-028-006,0.9874854,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-028-007,0.9876933,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-028-008,0.9879012,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-028-009,0.9854955,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-028-010,0.983961,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-028-011,0.9869805,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-028-012,0.9844065,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-028-013,0.9860499,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-028-014,0.9862182,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-028-015,0.9941382,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-028-016,0.9904554,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-028-017,0.9858024,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-028-018,0.9866439,TEST3,MCNP6.1.1beta
NA,4e-5,ENDFB-VII.1,HEU-SOL-THERM-032-001,0.989307,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-001,0.9851193,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-002,0.9872478,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-003,0.9876141,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-004,0.9852777,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-005,0.9851886,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-006,0.9867528,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-007,0.9876339,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-008,0.9883665,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-009,0.9886338,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-010,0.9872478,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-011,0.9862479,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-012,0.9859806,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-013,0.9908019,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-014,0.9915246,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-015,0.9907821,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-016,0.9900792,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-017,0.9868617,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-018,0.9851985,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-019,0.987228,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-020,0.9873666,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-021,0.9871884,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-022,0.9876042,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-023,0.9869706,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-024,0.9871191,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-025,0.9872874,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-026,0.9879606,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-027,0.9873765,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-038-028,0.9874854,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,HEU-SOL-THERM-042-001,0.9867033,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,HEU-SOL-THERM-042-002,0.9864558,TEST3,MCNP6.1.1beta
NA,4e-5,ENDFB-VII.1,HEU-SOL-THERM-042-003,0.990792,TEST3,MCNP6.1.1beta
NA,3e-5,ENDFB-VII.1,HEU-SOL-THERM-042-004,0.9922176,TEST3,MCNP6.1.1beta
NA,3e-5,ENDFB-VII.1,HEU-SOL-THERM-042-005,0.9902079,TEST3,MCNP6.1.1beta
NA,3e-5,ENDFB-VII.1,HEU-SOL-THERM-042-006,0.9904851,TEST3,MCNP6.1.1beta
NA,3e-5,ENDFB-VII.1,HEU-SOL-THERM-042-007,0.9913464,TEST3,MCNP6.1.1beta
NA,3e-5,ENDFB-VII.1,HEU-SOL-THERM-042-008,0.9920295,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-043-001,0.9847431,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,HEU-SOL-THERM-043-002,0.9952965,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,HEU-SOL-THERM-043-003,0.9909702,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-001,0.9888615,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-049-002,0.9806346,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-049-003,0.9879804,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-004,0.9891486,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-005,0.9914652,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-006,0.9951282,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-007,0.9954648,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-008,0.9941184,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-049-009,0.9882477,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-049-010,0.9789516,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-049-011,0.9830205,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-049-012,0.9857727,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-049-013,0.986733,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-014,0.9879111,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-015,0.9898713,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-016,0.9885645,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-017,0.9882675,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-018,0.9899901,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-019,0.990792,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,HEU-SOL-THERM-049-020,0.989208,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-050-001,0.9972765,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-050-002,0.9927819,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-050-003,0.9946431,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-050-004,0.9943362,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-050-005,0.9907128,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-050-006,0.9991179,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-050-007,0.9883269,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-050-008,0.9878715,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,HEU-SOL-THERM-050-009,0.9871092,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-050-010,0.9702297,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,HEU-SOL-THERM-050-011,0.9814662,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,IEU-COMP-FAST-004-001,0.9900495,TEST3,MCNP6.1.1beta
Reference Model,6e-5,ENDFB-VII.1,IEU-MET-FAST-001-001,0.9901386,TEST3,MCNP6.1.1beta
Reference Model,6e-5,ENDFB-VII.1,IEU-MET-FAST-001-002,0.9904851,TEST3,MCNP6.1.1beta
Reference Model,6e-5,ENDFB-VII.1,IEU-MET-FAST-001-003,0.9904158,TEST3,MCNP6.1.1beta
Reference Model,6e-5,ENDFB-VII.1,IEU-MET-FAST-001-004,0.9915345,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,IEU-MET-FAST-002-001,0.9888219,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,IEU-MET-FAST-003-001,0.9922572,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,IEU-MET-FAST-004-001,0.9972963,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,IEU-MET-FAST-005-001,0.9917622,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,IEU-MET-FAST-006-001,0.9861885,TEST3,MCNP6.1.1beta
Detailed Model,5e-5,ENDFB-VII.1,IEU-MET-FAST-007-001,0.9944352,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,IEU-MET-FAST-008-001,0.9952767,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,IEU-MET-FAST-009-001,1.0004148,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,IEU-MET-FAST-010-001,0.9863073,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,IEU-MET-FAST-012-001,0.99297,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,IEU-MET-FAST-013-001,0.9868617,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,IEU-MET-FAST-014-001,0.9868914,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,IEU-MET-FAST-014-002,0.983664,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,IEU-MET-FAST-015-001,0.9890595,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,IEU-MET-FAST-016-001,0.9864558,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,LEU-COMP-THERM-001-001,0.9895545,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,LEU-COMP-THERM-001-002,0.9890694,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,LEU-COMP-THERM-001-003,0.988515,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,LEU-COMP-THERM-001-004,0.9890892,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,LEU-COMP-THERM-001-005,0.9869805,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,LEU-COMP-THERM-001-006,0.988911,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,LEU-COMP-THERM-001-007,0.9883071,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,LEU-COMP-THERM-001-008,0.9873468,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,LEU-COMP-THERM-002-001,0.9884655,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,LEU-COMP-THERM-002-002,0.9897822,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,LEU-COMP-THERM-002-003,0.9891486,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,LEU-COMP-THERM-002-004,0.988713,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,LEU-COMP-THERM-002-005,0.9877428,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,LEU-COMP-THERM-005-001,0.9925146,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,LEU-COMP-THERM-005-002,0.9897525,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,LEU-COMP-THERM-005-003,0.9889902,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,LEU-COMP-THERM-005-004,0.9875745,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,LEU-COMP-THERM-005-005,0.9949401,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,LEU-COMP-THERM-005-006,0.9954252,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,LEU-COMP-THERM-005-007,0.9913761,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,LEU-COMP-THERM-005-008,0.9913959,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,LEU-COMP-THERM-005-009,0.99194040000000006,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,LEU-COMP-THERM-005-010,0.9911682,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,LEU-COMP-THERM-005-011,0.9918018,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,LEU-COMP-THERM-005-012,0.9963954,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,LEU-COMP-THERM-005-013,1.0019295,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,LEU-COMP-THERM-006-001,0.9900495,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,LEU-COMP-THERM-006-002,0.9904752,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,LEU-COMP-THERM-006-003,0.9902475,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,LEU-COMP-THERM-006-004,0.9900495,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,LEU-COMP-THERM-006-005,0.9897921,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,LEU-COMP-THERM-006-006,0.9902079,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,LEU-COMP-THERM-006-007,0.99,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,LEU-COMP-THERM-006-008,0.9898416,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,LEU-COMP-THERM-006-009,0.9898614,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,LEU-COMP-THERM-006-010,0.9898713,TEST3,MCNP6.1.1beta
